apps/erpnext/erpnext/utilities/activation.py +100,Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,添加您的組織的其餘部分用戶。您還可以添加邀請客戶到您的門戶網站通過從聯繫人中添加它們
DocType: Stock Entry,Total Value Difference (Out - In),總價值差（輸出 - ）
DocType: Grant Application,Requested Amount,請求金額
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +380,Row {0}: Exchange Rate is mandatory,行{0}：匯率是必須的
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +46,User ID not set for Employee {0},用戶ID不為員工設置{0}
DocType: Vehicle,Vehicle Value,汽車衡
DocType: Crop Cycle,Detected Diseases,檢測到的疾病
DocType: Stock Entry,Default Source Warehouse,預設來源倉庫
DocType: Item,Customer Code,客戶代碼
DocType: Asset Maintenance Task,Last Completion Date,最後完成日期
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +72,Days Since Last Order,天自上次訂購
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +437,Debit To account must be a Balance Sheet account,借方帳戶必須是資產負債表科目
DocType: Vital Signs,Coated,塗
apps/erpnext/erpnext/assets/doctype/asset/asset.py +190,Row {0}: Expected Value After Useful Life must be less than Gross Purchase Amount,行{0}：使用壽命後的預期值必須小於總採購額
DocType: GoCardless Settings,GoCardless Settings,GoCardless設置
DocType: Leave Block List,Leave Block List Name,休假區塊清單名稱
DocType: Certified Consultant,Certification Validity,認證有效性
apps/erpnext/erpnext/hr/doctype/vehicle/vehicle.py +14,Insurance Start date should be less than Insurance End date,保險開始日期應小於保險終止日期
DocType: Shopping Cart Settings,Display Settings,顯示設置
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +33,Stock Assets,庫存資產
DocType: Restaurant,Active Menu,活動菜單
DocType: Target Detail,Target Qty,目標數量
apps/erpnext/erpnext/hr/doctype/loan/loan.py +37,Against Loan: {0},反對貸款：{0}
DocType: Shopping Cart Settings,Checkout Settings,結帳設定
DocType: Student Attendance,Present,現在
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +37,Delivery Note {0} must not be submitted,送貨單{0}不能提交
DocType: Notification Control,Sales Invoice Message,銷售發票訊息
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +27,Closing Account {0} must be of type Liability / Equity,關閉帳戶{0}的類型必須是負債/權益
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +407,Salary Slip of employee {0} already created for time sheet {1},員工的工資單{0}已為時間表創建{1}
DocType: Production Plan Item,Ordered Qty,訂購數量
apps/erpnext/erpnext/stock/doctype/item/item.py +822,Item {0} is disabled,項目{0}無效
DocType: Stock Settings,Stock Frozen Upto,存貨凍結到...為止
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +1021,BOM does not contain any stock item,BOM不包含任何庫存項目
DocType: Chapter,Chapter Head,章主管
DocType: Payment Term,Month(s) after the end of the invoice month,發票月份結束後的月份
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +66,Salary Structure should have flexible benefit component(s) to dispense benefit amount,薪酬結構應該有靈活的福利組成來分配福利金額
apps/erpnext/erpnext/config/projects.py +24,Project activity / task.,專案活動／任務。
DocType: Vital Signs,Very Coated,非常塗層
DocType: Salary Component,Only Tax Impact (Cannot Claim But Part of Taxable Income),只有稅收影響（不能索取但應稅收入的一部分）
DocType: Vehicle Log,Refuelling Details,加油詳情
apps/erpnext/erpnext/agriculture/doctype/water_analysis/water_analysis.py +25,Lab result datetime cannot be before testing datetime,實驗結果日期時間不能在測試日期時間之前
DocType: POS Profile,Allow user to edit Discount,允許用戶編輯折扣
apps/erpnext/erpnext/stock/doctype/delivery_trip/delivery_trip.js +65,Get customers from,從中獲取客戶
DocType: Purchase Invoice Item,Include Exploded Items,包含爆炸物品
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +46,"Buying must be checked, if Applicable For is selected as {0}",採購必須進行檢查，如果適用於被選擇為{0}
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,折扣必須小於100
DocType: Shipping Rule,Restrict to Countries,限製到國家
DocType: Amazon MWS Settings,Synch Taxes and Charges,同步稅和費用
DocType: Purchase Invoice,Write Off Amount (Company Currency),核銷金額（公司貨幣）
DocType: Sales Invoice Timesheet,Billing Hours,結算時間
DocType: Project,Total Sales Amount (via Sales Order),總銷售額（通過銷售訂單）
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +529,Default BOM for {0} not found,默認BOM {0}未找到
apps/erpnext/erpnext/stock/doctype/item/item.py +545,Row #{0}: Please set reorder quantity,行＃{0}：請設置再訂購數量
apps/erpnext/erpnext/public/js/pos/pos.html +20,Tap items to add them here,點擊項目將其添加到此處
DocType: Fees,Program Enrollment,招生計劃
DocType: Share Transfer,To Folio No,對開本No
DocType: Landed Cost Voucher,Landed Cost Voucher,到岸成本憑證
apps/erpnext/erpnext/public/js/queries.js +39,Please set {0},請設置{0}
apps/erpnext/erpnext/education/doctype/student_group/student_group.py +37,{0} - {1} is inactive student,{0}  -  {1}是非活動學生
apps/erpnext/erpnext/education/doctype/student_group/student_group.py +37,{0} - {1} is inactive student,{0}  -  {1}是非活動學生
DocType: Employee,Health Details,健康細節
DocType: Leave Encashment,Encashable days,可以忍受的日子
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +30,To create a Payment Request reference document is required,要創建付款請求參考文檔是必需的
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +30,To create a Payment Request reference document is required,要創建付款請求參考文檔是必需的
DocType: Grant Application,Assessment  Manager,評估經理
DocType: Payment Entry,Allocate Payment Amount,分配付款金額
DocType: Subscription Plan,Subscription Plan,訂閱計劃
DocType: Employee External Work History,Salary,薪水
DocType: Serial No,Delivery Document Type,交付文件類型
DocType: Item Variant Settings,Do not update variants on save,不要在保存時更新變體
DocType: Email Digest,Receivables,應收賬款
DocType: Lead Source,Lead Source,主導來源
DocType: Customer,Additional information regarding the customer.,對於客戶的其他訊息。
DocType: Quality Inspection Reading,Reading 5,閱讀5
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +237,"{0} {1} is associated with {2}, but Party Account is {3}","{0} {1} 與 {2} 關聯, 但當事方帳戶為 {3}"
DocType: Bank Statement Settings Item,Bank Header,銀行標題
apps/erpnext/erpnext/healthcare/doctype/sample_collection/sample_collection.js +7,View Lab Tests,查看實驗室測試
DocType: Hub Users,Hub Users,Hub用戶
DocType: Purchase Invoice,Y,ÿ
DocType: Maintenance Visit,Maintenance Date,維修日期
DocType: Purchase Invoice Item,Rejected Serial No,拒絕序列號
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +82,Year start date or end date is overlapping with {0}. To avoid please set company,新年的開始日期或結束日期與{0}重疊。為了避免請將公司
apps/erpnext/erpnext/selling/doctype/customer/customer.py +137,Please mention the Lead Name in Lead {0},請提及潛在客戶名稱{0}
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +156,Start date should be less than end date for Item {0},項目{0}的開始日期必須小於結束日期
DocType: Item,"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","例如：ABCD #####
如果串聯設定並且序列號沒有在交易中提到，然後自動序列號將在此基礎上創建的系列。如果你總是想明確提到序號為這個項目。留空。"
DocType: Upload Attendance,Upload Attendance,上傳考勤
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +648,BOM and Manufacturing Quantity are required,BOM和生產量是必需的
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +35,Ageing Range 2,老齡範圍2
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +29,Installing presets,安裝預置
apps/erpnext/erpnext/stock/doctype/delivery_trip/delivery_trip.js +113,No Delivery Note selected for Customer {},沒有為客戶{}選擇送貨單
apps/erpnext/erpnext/hr/doctype/employee_benefit_claim/employee_benefit_claim.py +17,Employee {0} has no maximum benefit amount,員工{0}沒有最大福利金額
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +1211,Select Items based on Delivery Date,根據交付日期選擇項目
DocType: Grant Application,Has any past Grant Record,有過去的贈款記錄嗎？
,Sales Analytics,銷售分析
,Prospects Engaged But Not Converted,展望未成熟
,Prospects Engaged But Not Converted,展望未成熟
DocType: Manufacturing Settings,Manufacturing Settings,製造設定
apps/erpnext/erpnext/config/setup.py +56,Setting up Email,設定電子郵件
apps/erpnext/erpnext/education/report/student_and_guardian_contact_details/student_and_guardian_contact_details.py +57,Guardian1 Mobile No,Guardian1手機號碼
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +135,Please enter default currency in Company Master,請在公司主檔輸入預設貨幣
DocType: Stock Entry Detail,Stock Entry Detail,存貨分錄明細
apps/erpnext/erpnext/templates/pages/help.html +56,See all open tickets,查看所有打開的門票
apps/erpnext/erpnext/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.js +21,Healthcare Service Unit Tree,醫療服務單位樹
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py +273,Product,產品
DocType: Products Settings,Home Page is Products,首頁是產品頁
,Asset Depreciation Ledger,資產減值總帳
DocType: Salary Structure,Leave Encashment Amount Per Day,每天離開沖泡量
DocType: Loyalty Program Collection,For how much spent = 1 Loyalty Point,花費多少= 1忠誠點
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +97,Tax Rule Conflicts with {0},稅收規範衝突{0}
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +25,New Account Name,新帳號名稱
DocType: Purchase Invoice Item,Raw Materials Supplied Cost,原料供應成本
DocType: Selling Settings,Settings for Selling Module,設置銷售模塊
DocType: Hotel Room Reservation,Hotel Room Reservation,酒店房間預訂
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +388,Customer Service,顧客服務
DocType: BOM,Thumbnail,縮略圖
apps/erpnext/erpnext/stock/doctype/delivery_trip/delivery_trip.py +383,No contacts with email IDs found.,找不到與電子郵件ID的聯繫人。
DocType: Item Customer Detail,Item Customer Detail,項目客戶詳細
DocType: Notification Control,Prompt for Email on Submission of,提示電子郵件的提交
apps/erpnext/erpnext/hr/doctype/employee_benefit_claim/employee_benefit_claim.py +36,Maximum benefit amount of employee {0} exceeds {1},員工{0}的最高福利金額超過{1}
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +102,Total allocated leaves are more than days in the period,分配的總葉多天的期限
DocType: Linked Soil Analysis,Linked Soil Analysis,連接的土壤分析
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +70,Item {0} must be a stock Item,項{0}必須是一個缺貨登記
DocType: Manufacturing Settings,Default Work In Progress Warehouse,預設在製品倉庫
apps/erpnext/erpnext/healthcare/doctype/practitioner_schedule/practitioner_schedule.js +83,"Schedules for {0} overlaps, do you want to proceed after skiping overlaped slots ?",{0}重疊的時間表，是否要在滑動重疊的插槽後繼續？
apps/erpnext/erpnext/config/accounts.py +256,Default settings for accounting transactions.,會計交易的預設設定。
apps/erpnext/erpnext/hr/doctype/leave_period/leave_period.js +8,Grant Leaves,格蘭特葉子
DocType: Restaurant,Default Tax Template,默認稅收模板
apps/erpnext/erpnext/education/doctype/program_enrollment_tool/program_enrollment_tool.py +71,{0} Students have been enrolled,{0}學生已被註冊
DocType: Fees,Student Details,學生細節
DocType: Purchase Invoice Item,Stock Qty,庫存數量
DocType: Purchase Invoice Item,Stock Qty,庫存數量
DocType: QuickBooks Migrator,Default Shipping Account,默認運輸帳戶
DocType: Loan,Repayment Period in Months,在月還款期
apps/erpnext/erpnext/templates/includes/footer/footer_extension.html +26,Error: Not a valid id?,錯誤：沒有有效的身份證？
